algorithm,pop_size,w,c1,c2,max_fitness,avg_fitness,best_weights,fitness_history,extended_state
PSO,100,0.2,1.0,1.0,1475288.0,1399077.6166666667,"[-0.34963505  0.10621995 -0.00546682 -0.07836087 -0.069207   -0.21545399
  0.26990174 -0.21020503 -0.2209795   0.26007225 -0.19905143  0.176375
  0.36556634  0.1345137   0.41883078 -0.28543065 -0.36238425  0.05814512
  0.17261734 -0.10975845  0.0398836   0.34113879 -0.04376343 -0.1484059
 -0.39407287  0.31680094  0.14882239  0.25111017 -0.38618923  0.16744103
 -0.0866738  -0.18302457 -0.05774242 -0.17954728  0.26407519 -0.20471607
  0.12619173  0.29585108  0.06524203 -0.13232227 -0.10068691  0.16399852
 -0.30630783 -0.1200372   0.09400501  0.2619593   0.08059058  0.03897161
 -0.33903681  0.34396581  0.2949011   0.30167525  0.35834505 -0.28909712
 -0.24996734  0.04672745 -0.24887877 -0.3181916  -0.34635474  0.42099092
  0.18928335 -0.24115524 -0.40216476 -0.09079793 -0.00154789 -0.22147076
  0.00232227 -0.10585996  0.15911909  0.22289952 -0.35809905 -0.1833374
 -0.33402532  0.35339877 -0.16809649  0.02496742 -0.08747395  0.0196119
 -0.01374609  0.41525523 -0.35680387  0.06737787 -0.42487817  0.32806561
 -0.12013832  0.24156726  0.33134525 -0.28167634  0.13587287 -0.25564274
 -0.34594485 -0.08266277 -0.26159181 -0.46162761 -0.05621046 -0.09996251
 -0.43219492  0.10087969  0.26304383 -0.33158094 -0.1382156   0.31154254
 -0.01573601  0.21601722  0.21412319 -0.40172034  0.34303779  0.12221116
  0.40740561  0.03999905 -0.0509448  -0.37008605 -0.38425862  0.22330253
  0.00548831  0.44103953  0.0759006   0.17027656  0.12633979 -0.07784799
  0.32643522  0.24779958  0.00917794  0.16561668  0.26374636 -0.42619024
  0.32061111 -0.01199421  0.40642778  0.17831367 -0.27890154  0.15989498
 -0.07641631 -0.3662246  -0.27211549  0.32123377 -0.01571072 -0.17506337
 -0.01589792  0.20681591  0.1654339   0.06957446  0.14221307 -0.28568767
  0.35158941 -0.10521675 -0.18028089 -0.02677732  0.27145536 -0.10745761
  0.28023461 -0.38673222  0.34214076 -0.34034941  0.26189009  0.34355141
 -0.15063322  0.38112609 -0.09336511 -0.41320852  0.20230743 -0.06677578
  0.13535945 -0.0450468   0.13538901  0.06740943 -0.12586883  0.32436256
  0.19121538 -0.05474492  0.09544207  0.22506982 -0.18057852  0.05254449
 -0.18990976 -0.18621482  0.29333936  0.14162529  0.23711565  0.18267371
  0.20607577 -0.27213139  0.27720256  0.08667866  0.15287118  0.06757186
  0.3934038  -0.15098041  0.25669496  0.04302009 -0.18586765 -0.40471219
  0.02179427  0.10845123  0.05479029  0.39061276  0.197241    0.29565398
  0.26676926  0.14919904  0.2141069   0.32447586  0.31724975  0.4577902
 -0.2129437  -0.23693998  0.33541088  0.30155281 -0.01065826 -0.22054966
  0.16346617  0.39525541  0.43613677  0.09642657 -0.3648943  -0.3625616 ]","[116551.81666666667, 386070.3333333333, 386070.3333333333, 806519.4, 806519.4, 806519.4, 1024471.8833333333, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1322867.2333333334, 1475288.0, 1475288.0, 1475288.0, 1475288.0, 1475288.0]",False
PSO,100,0.2,1.0,2.0,325880.3,325880.29999999993,"[ 2.43672860e-01  1.34690421e-01  3.14555300e-01  1.04431893e-01
 -2.93368633e-01  3.25623455e-01 -2.47306919e-01 -8.55512890e-01
  1.17994088e+00 -2.37478976e-01 -1.12619892e-01 -1.15969491e-01
 -1.50333639e-01 -6.08432236e-03 -1.11895118e+00  9.35679730e-02
 -5.59724337e-01  6.69874680e-01 -9.19539981e-01 -4.71885742e-01
  1.36254821e+00  7.02228818e-01  6.86602067e-01 -6.72099846e-01
 -6.88529047e-03  6.15118130e-02  5.47338172e-01  1.24615097e+00
  8.62873543e-02  1.37725925e-01  1.05681982e+00 -1.02808949e+00
  6.73600644e-01  6.92185205e-01  5.78946447e-01 -1.39760787e+00
 -1.98599318e-01 -5.18161601e-02  4.81723253e-01  9.83782748e-01
 -1.12443348e+00  7.15406669e-01  3.05146454e-02 -6.20456526e-01
 -2.53013274e-01  6.57241331e-02 -2.18129816e-01  1.10186617e+00
  1.22837417e-03  3.88246446e-02  4.42687720e-01 -3.39077674e-01
  1.12309216e+00  6.18231885e-01 -2.24751187e-01  9.33387668e-01
 -7.33519063e-01 -5.02298878e-01  6.86325560e-01 -2.52934833e-01
  9.71493226e-01  7.62893900e-01 -1.21478521e-01  7.12130546e-01
  2.56360877e-01 -1.17161026e+00  6.31751547e-02  6.83727228e-02
 -1.14082252e+00  6.91119066e-01 -5.31629581e-01  9.21458070e-01
  4.10117992e-02  5.49756108e-01 -1.19109986e+00  6.95951179e-01
 -1.38442589e+00  1.28252874e-01  1.57698804e-01  1.40324563e+00
  7.27941190e-01 -6.32052938e-01 -7.00191493e-01  8.29625060e-01
 -1.32069833e-01 -1.05298446e+00  7.11979046e-01 -1.26777034e+00
  1.39657935e+00  1.86081237e-01 -3.98535405e-01 -2.09811817e-01
  4.94372884e-01 -2.18916683e-01 -1.01091262e+00 -9.39267377e-01
 -6.38213522e-01 -6.32189691e-01  1.18113147e+00 -2.07672739e-01
 -3.11042984e-01 -5.93512849e-01 -1.48128772e-01 -5.09558103e-01
 -5.46788406e-01  1.08038382e+00 -5.38659410e-01 -6.68005956e-01
 -5.50049229e-01 -3.90270606e-01 -3.05746111e-01 -8.84560593e-01
  2.02530110e-01  1.35699690e-01 -2.07915580e-01  2.27147565e-01
  1.21226007e+00  1.13150678e-02  5.74457280e-01  7.28761906e-01
 -7.82318865e-01 -5.76531167e-01  3.82755667e-01 -8.10720459e-01
  8.39221453e-01 -4.39142060e-01 -9.42403171e-01 -4.06223564e-01
 -2.04049458e-01  8.44568841e-02 -5.50310329e-01  2.94001080e-01
 -1.02134625e+00 -1.36775669e-01 -1.21742913e-01 -4.32129793e-01
 -1.18511912e+00 -3.37464422e-01 -1.05915818e+00  3.34274424e-01
 -4.45246848e-01 -1.08267588e+00  2.37946844e-02 -8.62810928e-01
 -9.49956969e-01 -1.04063253e+00  6.96362973e-01 -9.13264258e-02
  2.10071676e-01  4.82762626e-01  7.83875244e-01 -8.78811566e-01
 -9.31714010e-01  5.97620782e-02 -4.27724503e-01 -6.29361240e-01
 -6.92195830e-01 -5.58749021e-01  8.46416056e-02 -9.55446421e-01
 -2.05355125e-01  8.70921216e-01 -4.00143004e-01 -1.59167875e-02
  4.31667941e-01  4.72869565e-01  4.17812981e-01  2.84583396e-01
  1.48130095e+00 -7.31456481e-01 -4.96061391e-01 -4.75887214e-01
  7.60894897e-01  6.43914824e-01 -2.61222177e-01  8.12729944e-01
  4.10213471e-01  6.92596057e-01  5.98270353e-01 -8.63010392e-02
  4.00702003e-01 -1.12396639e-01 -1.65917359e-01  5.72653491e-01
 -5.44937548e-01  1.38478855e+00 -3.53181485e-01  5.25155659e-01
  9.44564306e-02  1.72292488e-01 -4.97427652e-01 -2.57014839e-01
  1.59345645e+00 -1.71947996e-01  4.72170778e-01 -7.76230023e-01
  6.00593631e-01  6.17194942e-01 -3.71230588e-01  6.50999009e-01
  1.22802007e+00  3.09374436e-01 -3.15925394e-01  4.77544116e-01
  9.50936652e-01 -6.46585150e-01 -7.38590451e-01  1.18071495e+00
 -3.08620892e-01  7.22166872e-01  7.87016642e-01 -8.17636143e-01
  4.16756254e-01 -2.24299094e-01 -1.39875988e-01 -1.73294831e-01]","[114653.76666666666, 114653.76666666666, 116047.43333333333, 117431.54999999999, 117861.13333333332, 117861.13333333332, 132126.36666666667, 132126.36666666667, 132126.36666666667, 209826.6, 322019.73333333334, 322019.73333333334, 322019.73333333334, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3, 325880.3]",False
PSO,100,0.2,1.0,3.0,2404049.0,2404049.0,"[-0.069249   -0.18009282 -0.38883598  0.16919379 -0.30178018 -0.20998671
 -0.50505674 -0.18926864  0.39506411  0.51492792  0.23652976 -0.1294276
 -0.48832043  0.33096406 -0.40798174  0.66748179  0.58154101  0.16792251
  0.76589541 -0.57016515  0.69105025 -0.40050744 -0.0634075   0.69168654
  0.06153285  0.13946294 -0.10774566  0.70345706  0.68473087  0.18541371
  0.35670687 -0.45484094  0.70896107  0.97917041 -0.14299185 -0.13589297
 -0.02609736 -0.25163453 -0.04457347 -0.92618807 -0.38542258 -0.16276046
  0.73090017  0.22812979  0.88033222  0.20118589 -0.00817672 -0.27237365
  0.78739001  0.62467941 -0.36562334  0.50132893 -0.15404417  0.17286378
  0.24205327  0.08333846  0.02844778 -0.22503148  0.02512762  0.00559501
  0.98459424 -0.98392612  0.51408425 -0.23096851 -0.64555622 -0.09946427
 -0.93791512 -0.06272333 -0.10939993  0.791348    0.61758154  0.25564558
  0.70038059 -0.26147032 -0.50748155 -0.06203914 -0.44805913 -0.07060353
 -1.01356439  0.31210811 -0.20480458 -0.35151703  0.29904495  0.41945689
 -0.33511095  0.72618791  0.69429162 -0.36710333 -0.07002686  0.1545416
  0.05667943 -0.24806182 -0.17718282  0.5137717   0.2704358   0.95613667
  0.19379194  0.01093417  0.87095828 -0.57259793 -0.11860181 -0.1854552
 -0.29218857 -0.55861628  1.0525164   0.72541679  0.25905295  0.81340766
 -0.12023923  0.03098105  0.19387543 -0.34732214  0.17018278 -0.5099656
  0.01727826 -0.12203431 -0.38904248  0.01955205  0.38037467  0.5956589
  0.00823113 -0.69909528 -0.24311241  0.26070363 -0.1420855  -0.05823755
 -0.4275949  -0.84597768 -0.43216666 -0.66304223 -0.02513775 -0.26773934
 -0.26231444  0.39749115 -0.03077782 -0.81473812  0.25110701 -0.05435343
 -0.29950424 -0.04089217  0.10926517 -0.11934434 -0.74746372 -0.12652077
 -0.19438433 -0.46267653 -0.4028578  -0.66095369  0.42458332  0.10830492
  0.20984039  0.65038787  0.72898261 -0.75074565 -0.53932932 -0.40775389
 -0.33813561 -0.55271318  0.05993932  0.27087907  0.01340972 -0.15246767
  0.72747995 -0.24943226  0.41746949 -0.51785808 -0.14571773 -0.08495021
  0.50452606 -0.78224277  0.42804245 -0.05061138 -0.32804747  0.34766166
 -0.69181146  0.38490775  0.1925658   0.11029793  0.03265057 -0.46541244
  0.25909287  0.17984851 -0.77506554  0.13176311  0.22278148  0.53245188
  0.29976694 -0.31899603  0.66783358 -0.44589991  0.06341817 -0.26916832
 -0.04793546 -0.35970415 -0.09698763  0.11703639 -1.06343393 -0.61956975
  0.38141453  0.29184111  0.81474086  0.46717145 -0.08668841 -0.47179215
 -0.80932972 -0.68053139  0.4173697  -0.29468647 -0.15876422 -0.5035255
 -0.25098016 -0.31432318  0.04255957  0.35947694 -0.60531578  0.65034531]","[15492.76666666667, 190123.53333333333, 454832.76666666666, 891093.7999999999, 928747.8333333334, 1399829.6666666667, 1753738.4000000001, 1753738.4000000001, 1753738.4000000001, 1753738.4000000001, 1921263.9333333333, 2121986.8666666667, 2121986.8666666667, 2121986.8666666667, 2121986.8666666667, 2121986.8666666667, 2139425.9333333336, 2139425.9333333336, 2139425.9333333336, 2139425.9333333336, 2139425.9333333336, 2139425.9333333336, 2139425.9333333336, 2284812.8666666667, 2284812.8666666667, 2284812.8666666667, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0, 2404049.0]",False
PSO,100,0.2,2.0,1.0,1601580.1333333335,1601580.1333333333,"[-7.43492470e-02 -9.59022448e-02 -5.18068315e-02 -6.48005557e-02
  1.12528181e-01 -2.26886589e-01 -2.47299785e-01  3.24522123e-02
  3.27571752e-02 -3.02135099e-01 -1.24605930e-01 -5.76833285e-02
  8.65394085e-02  9.04870942e-02  2.95534211e-02  1.17268759e-01
  3.42010925e-02  2.85886534e-02  2.72450276e-01  4.22854710e-01
 -3.57076692e-04 -1.67700094e-01  1.93827763e-01 -3.71199844e-02
 -1.82545568e-01 -2.20588077e-02  2.20043072e-01 -3.96886131e-02
 -3.73043478e-01 -2.45743392e-01 -6.55886796e-02 -2.99931605e-01
  2.49130759e-03 -7.02185780e-02  3.25786375e-01 -5.92044603e-02
 -2.02372700e-01  3.34213383e-01  1.09223649e-01 -8.40559024e-03
  1.45406861e-01 -6.88885582e-02  1.61220387e-01 -2.59888778e-02
  1.06109746e-01  1.02936119e-01  2.63181234e-01  3.79803899e-01
  1.41419096e-01  8.52468407e-03 -3.87384600e-02  3.03674845e-01
  2.66416979e-02  3.20609392e-02  2.70983204e-01  1.79495982e-02
  3.81802981e-01  8.56622233e-02 -3.00886588e-02 -1.69076672e-01
  1.46036719e-01 -2.33535317e-01 -8.66028148e-02 -2.52091896e-01
 -1.09297428e-01 -5.02620437e-02  1.53847160e-01 -1.48604058e-01
 -4.83007290e-02  3.41307620e-03  1.27299692e-01  1.02345056e-01
 -1.65061688e-01 -2.57655555e-01  4.95483095e-02  1.81210983e-01
  3.22095696e-01 -1.24627961e-01  2.21795702e-01  1.05442055e-01
  2.27829306e-02  1.62543732e-01 -7.61049793e-02 -2.81752552e-01
 -2.34114401e-01 -6.03227527e-02 -2.59178469e-01 -1.02327643e-01
  8.16191320e-02  3.64693302e-01  2.75743180e-01 -7.24284321e-02
  7.03352055e-02  1.01445395e-01  5.35469294e-02  2.44634717e-01
  2.73538514e-01 -1.60761888e-01 -2.47247257e-01 -2.03790947e-02
 -6.94327131e-02 -3.07059569e-01 -2.45921988e-01 -2.24992190e-01
  3.17574677e-02  9.34056386e-02  1.46381159e-01  3.57503800e-02
  1.36869429e-01 -1.52834989e-01 -4.66784822e-02  2.05164250e-01
  1.56438245e-01  1.23463181e-01 -2.12679807e-01  1.01590670e-01
  4.20004526e-01 -1.60615962e-01  8.73119859e-02 -7.49876674e-02
 -1.99825118e-01  3.42246425e-01  1.30919549e-01  4.65573257e-02
  1.51775141e-01  1.95059347e-01 -3.42131736e-02  9.71538312e-02
  1.96602829e-01  2.12886440e-01  7.23160138e-02 -1.20420545e-01
  1.93117793e-01  1.85911696e-01  1.88065366e-01 -9.77893981e-02
  2.16666870e-01 -2.40590250e-01 -2.16433248e-02  4.89025745e-03
  1.04958300e-01  7.66303494e-03 -2.47166089e-01 -2.29401860e-01
  9.52983181e-03  1.74337633e-01  4.99277114e-02  2.11545391e-01
  7.11236245e-02  2.36195103e-01  7.91222001e-02  6.34997569e-02
 -2.14547087e-01 -2.65684531e-01  2.76303718e-02 -1.73888736e-01
  4.43491019e-02  3.75137746e-03 -6.26697295e-02  2.55958491e-01
 -4.22578968e-02  2.28298021e-01 -3.43438637e-01 -2.77274476e-01
  2.55818113e-01 -1.02394087e-01  2.03933662e-01  3.91454796e-01
 -4.83752851e-02  1.11090914e-01 -1.33223695e-01  3.39726832e-01
  4.02447381e-01 -8.25412394e-02 -9.55240083e-03  4.49791069e-02
 -3.52259358e-01 -3.21855120e-02  1.00335946e-02 -2.53876752e-02
 -1.50202127e-01  2.38259666e-01  2.30439728e-02  2.71819846e-01
  1.54437911e-01 -4.90043815e-02 -3.41855213e-02  1.27311380e-01
  3.20702766e-01 -1.03339522e-01 -3.24885683e-01  1.53866360e-01
 -1.29419984e-01 -3.93087825e-02 -1.68206852e-02 -1.63599946e-01
 -9.37771699e-02  2.48111810e-01 -8.58383419e-02 -2.47948682e-01
 -2.42345622e-01  4.82979554e-02  2.84742480e-02  1.76111431e-01
 -1.48298145e-01  4.00049069e-02  4.24001868e-02  3.34034079e-02
 -1.58875093e-01 -2.19162356e-01  2.26647012e-01  2.46987202e-01
  5.63503394e-02 -1.94932021e-01 -2.25512192e-01  9.71770473e-02]","[30399.416666666668, 46322.0, 49084.666666666664, 150133.26666666666, 150133.26666666666, 150133.26666666666, 150133.26666666666, 150133.26666666666, 150133.26666666666, 230016.33333333334, 230016.33333333334, 230016.33333333334, 340581.06666666665, 340581.06666666665, 447679.2333333334, 447679.2333333334, 643263.0000000001, 738441.0, 738441.0, 1233864.1333333333, 1233864.1333333333, 1233864.1333333333, 1233864.1333333333, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335, 1601580.1333333335]",False
PSO,100,0.2,2.0,2.0,348297.4666666666,348297.4666666667,"[ 0.37256253  0.28262581  0.51121257  0.33433305  0.04447006  0.91787507
  1.00548398 -0.07881492 -0.58347732  0.70678518 -0.23572545 -0.03579034
  0.13613495  0.38884774 -0.18836396 -0.31210673 -0.48249176  0.86480824
  0.78059119  0.39531173  0.94189335 -0.04268044 -0.80941947 -0.1813223
 -0.2006512   0.76824325  0.15917138 -0.36293519 -0.10147521  0.09750937
  0.21353439 -0.64314342 -0.80899214  0.78354161 -0.16015802 -0.21096382
  0.1658106  -0.90756549  0.18991212  0.18895216 -0.3997555   0.04772904
 -0.95797944 -0.19843843  0.60002333  0.1286377  -0.53568148 -0.74908331
 -0.54793592 -0.44152461 -0.66662494  0.86464343  0.47456698 -0.54855709
 -0.90807395  0.22820322  0.54582141 -0.36417811 -0.72779377 -0.26090534
  0.28814509  0.26835313  0.63219971 -0.36684809 -0.49689099  0.26840118
 -0.74653201  0.71100813  0.97311618 -0.50889807  0.62153076 -0.49209045
  0.17318005  0.66525393  0.35651844  0.16464157  0.88491986 -0.48560636
 -0.32052822 -0.63159263 -0.66749025 -0.81837974 -0.50320321 -0.19157902
 -1.15699127 -0.80296109  0.0958224   0.46831523 -0.38163966  0.72057376
 -0.45010374  0.81031114  0.32969548  0.2422777  -0.51558634  0.69097975
 -0.66791114  0.76003662  0.81010729 -0.68633625  0.57174354  0.15882133
  0.65698678 -0.57763597 -0.02887319 -0.9549153  -0.09991    -0.17842619
 -0.78811054 -0.64970967 -0.17393586  0.50714408 -0.82800737  0.78992906
  0.11384024 -0.3741278   0.44508418 -0.18890463 -0.57077628 -0.79134756
 -0.08435587 -0.71971354 -0.85674877  0.72931151 -0.46365557  0.65810761
 -0.63144355  0.04853806 -1.15323679 -0.96733712 -0.64114249 -0.5709913
 -0.03884185 -0.79455088 -0.13351541 -1.07899895 -0.39661923 -0.19124167
 -0.24297008  0.89471795 -0.06159429 -0.67011751  0.02205546 -0.7857059
 -0.16557638 -0.73544231 -0.65230964  0.61596647  0.67965904 -0.055632
  0.06326646  0.87799025 -0.78425104  0.46732196 -0.58070166 -0.03861848
  0.04747496  0.2144414   0.71603494  0.0688966  -0.80071334 -0.90326527
 -0.10285218 -0.1640824  -0.85811923  0.82749675  0.40430227  0.415876
  0.68395364 -0.49852988 -0.96850543 -0.08571521 -0.60418251  0.12608151
  0.03787511 -0.1821464   0.72305692 -0.9507206  -0.1681684  -0.20879359
 -0.57815287  0.14468627 -0.84407041  0.81803633  0.32969834  0.15212904
 -0.28009543 -1.00346757  0.36286893 -0.28713038  0.28373572  0.06568766
 -0.26596831  0.77826722  0.48505304 -1.13878125  0.93558945  0.66864255
 -1.10678765  0.43293371  0.77010147 -0.44474487  1.05895679  0.53904765
  0.86960198  0.1327022   1.12720209 -0.19052965  0.17446627 -0.29656035
 -0.21781851  0.94621205 -0.01881675 -1.09795981 -0.3239622   0.85810526]","[29241.36666666667, 50526.333333333336, 133341.53333333333, 150169.0, 223814.71666666667, 223814.71666666667, 223814.71666666667, 223814.71666666667, 223814.71666666667, 223814.71666666667, 223814.71666666667, 223814.71666666667, 239666.86666666667, 239666.86666666667, 239666.86666666667, 239666.86666666667, 241045.0, 241045.0, 241045.0, 241045.0, 249133.19999999998, 249133.19999999998, 249133.19999999998, 249133.19999999998, 249617.19999999998, 249617.19999999998, 249617.19999999998, 249617.19999999998, 249617.19999999998, 249617.19999999998, 249617.19999999998, 249617.19999999998, 249617.19999999998, 348297.4666666666, 348297.4666666666, 348297.4666666666, 348297.4666666666, 348297.4666666666, 348297.4666666666, 348297.4666666666, 348297.4666666666, 348297.4666666666, 348297.4666666666, 348297.4666666666, 348297.4666666666, 348297.4666666666, 348297.4666666666, 348297.4666666666, 348297.4666666666, 348297.4666666666]",False
PSO,100,0.2,2.0,3.0,589805.2000000001,472419.40666666673,"[ 0.53112953 -0.77297106  0.48677477 -0.91608368  0.74215226 -1.08562529
 -0.2969093   0.06993636  0.16503065  1.22477252 -0.02644162 -1.41785667
 -0.21097164  0.47411142  0.32144726 -0.82604718 -0.44300995  0.27983197
 -0.39329708  0.83722344 -0.25417183  0.16918515  0.08641252 -0.25650914
 -0.45979641 -0.63505782 -0.31780426  0.43248959  1.01220527 -0.4056105
 -1.15052999  0.5118811  -0.69426293  0.62858353 -1.77071288  1.64505884
 -0.58284479 -0.29182728 -1.3010804  -0.37856289  0.44741692 -1.38528894
  0.61120645 -0.09630017 -1.05154354  0.07090329  0.18419123  0.32503165
 -0.02422536  0.10719758 -0.78195165  0.08853377 -0.39613768  0.05749101
  0.41405043  0.33888646  0.38926529  0.91973478 -0.17232644 -0.6822798
 -0.49866461 -0.09481746  1.10055372 -0.22000657 -1.3002358   0.39548877
  1.15701213  0.55375122  0.94407862  0.56362681  0.58295362 -0.53116186
 -1.78446525 -0.56654658  1.10901801  0.1544165   1.02700188 -0.07425618
 -0.82135311  0.50929377 -0.96112507 -1.31147257  1.0655566  -0.34198307
  0.22878256  0.64199822  0.99499928 -0.90299081 -0.99490382  1.12033915
 -1.03903023  0.52491978 -0.81381659  0.75617657 -0.32111587  0.13649849
 -0.18817792 -0.97164504  0.50513084 -0.12150418  0.22432195 -1.03518826
 -0.9087013  -0.96842368 -0.90816721  0.16230514  1.1060693  -0.70807244
 -0.44495606  0.96132436  0.05857071 -0.13594881  0.51021002  0.78390329
 -0.62815132  1.46317892 -0.29116264 -1.32194148 -0.71506304 -0.78213897
  0.83453233 -0.88595741  1.93844225  0.73642326 -0.63803765  0.14801789
 -0.63180954  0.88469222 -0.31746069  0.85250743  0.33772901  0.56738364
 -0.55832553 -1.82620794 -1.29258768  0.68951549 -0.15986387 -0.44230481
  0.7562803   0.55610565 -1.60161928  0.54734026  0.14185595  0.55781766
 -1.05204958 -0.88375144  0.23974182 -0.49731631  0.10857756  1.17767124
  0.66602298  0.72176779 -0.24554139 -0.25672316  0.42829144  0.73024061
 -0.55588554 -0.75064111  1.29854299 -0.98260549  1.06417518  0.01682294
 -1.70502751 -0.55793143  0.80480806  1.11472804 -0.4544663   1.32357234
 -0.36107572 -0.82185139  0.70542373 -1.70461375  0.72337938 -0.58175812
  0.0812585  -0.94192025 -0.44495427  0.03879068  0.81795662  1.16253189
  0.48360473  1.24090788 -0.47224443  2.          0.75639248  0.05705355
  0.6885163   0.60035919 -0.05683576  0.60316254  0.2175478   0.34012766
 -1.29613178  0.52689624 -0.64179208  0.06585319 -0.24443551  0.84924734
  0.25382251 -0.33422105  1.50969712 -0.78541608  1.20314293 -0.36484224
  0.05244     0.77065366  0.75411938  0.68282148  0.51835624 -0.95722127
 -0.79162156  0.81683479 -0.6302112   0.94124761 -0.4998248   0.12925297]","[17078.100000000002, 17146.183333333334, 116676.43333333333, 116676.43333333333, 116676.43333333333, 124717.86666666665, 124717.86666666665, 133242.43333333332, 133242.43333333332, 133242.43333333332, 133242.43333333332, 133242.43333333332, 133242.43333333332, 133242.43333333332, 133242.43333333332, 133242.43333333332, 133242.43333333332, 187081.18333333335, 210155.63333333333, 211312.80000000002, 211312.80000000002, 211312.80000000002, 232766.13333333333, 232766.13333333333, 232766.13333333333, 232766.13333333333, 232766.13333333333, 232766.13333333333, 232766.13333333333, 324866.26666666666, 324866.26666666666, 324866.26666666666, 324866.26666666666, 374706.2, 374706.2, 374706.2, 374706.2, 374706.2, 374706.2, 374706.2, 374706.2, 374706.2, 374706.2, 374706.2, 374706.2, 491442.26666666666, 589805.2000000001, 589805.2000000001, 589805.2000000001, 589805.2000000001]",False
